Timestamp,Class,Entry,Exit,Distance_m,Speed_kmh
18-09-2017 17:17,car,WEST,EAST,21.5,56.4
18-09-2017 07:09,car,EAST,SOUTH,21.5,46.6
18-09-2017 06:45,car,WEST,SOUTH,21.5,61.4
18-09-2017 14:04,car,SOUTH,EAST,21.5,49.4
18-09-2017 02:39,car,NORTH,WEST,21.5,76.6
18-09-2017 18:30,car,WEST,SOUTH,21.5,80.4
18-09-2017 15:51,bus,EAST,SOUTH,21.5,23.9
18-09-2017 21:54,car,EAST,SOUTH,21.5,47.9
18-09-2017 22:47,car,EAST,SOUTH,21.5,73.3
18-09-2017 13:24,car,NORTH,SOUTH,21.5,88.8
18-09-2017 00:01,car,EAST,NORTH,21.5,87.0
18-09-2017 12:39,car,SOUTH,EAST,21.5,81.9
18-09-2017 03:39,car,EAST,SOUTH,21.5,65.4
18-09-2017 18:29,car,NORTH,SOUTH,21.5,75.1
18-09-2017 19:22,car,NORTH,SOUTH,21.5,76.4
18-09-2017 20:44,car,NORTH,SOUTH,21.5,79.9
18-09-2017 12:26,car,WEST,NORTH,21.5,81.7
18-09-2017 15:13,car,NORTH,SOUTH,21.5,82.7
18-09-2017 11:32,car,NORTH,EAST,21.5,56.0
18-09-2017 03:16,car,NORTH,SOUTH,21.5,94.8
18-09-2017 19:58,car,WEST,SOUTH,21.5,50.9
18-09-2017 23:44,car,WEST,SOUTH,21.5,85.4
18-09-2017 06:02,car,NORTH,SOUTH,21.5,85.8
18-09-2017 16:32,car,SOUTH,WEST,21.5,85.5
18-09-2017 13:43,car,EAST,WEST,21.5,60.5
18-09-2017 01:28,bus,SOUTH,WEST,21.5,29.1
18-09-2017 16:33,truck,NORTH,WEST,21.5,68.6
18-09-2017 21:43,car,WEST,SOUTH,21.5,92.0
18-09-2017 12:31,car,SOUTH,NORTH,21.5,54.5
18-09-2017 18:22,car,NORTH,WEST,21.5,67.4
18-09-2017 08:34,car,EAST,SOUTH,21.5,84.5
18-09-2017 03:24,car,NORTH,EAST,21.5,86.1
18-09-2017 13:39,car,WEST,EAST,21.5,50.6
18-09-2017 22:50,bus,WEST,EAST,21.5,46.8
18-09-2017 04:14,car,NORTH,WEST,21.5,64.9
18-09-2017 03:03,car,EAST,WEST,21.5,51.1
18-09-2017 18:43,car,EAST,NORTH,21.5,66.7
18-09-2017 13:02,car,EAST,SOUTH,21.5,77.3
18-09-2017 20:10,car,WEST,SOUTH,21.5,76.4
18-09-2017 09:57,car,NORTH,WEST,21.5,70.6
18-09-2017 08:02,car,NORTH,EAST,21.5,56.6
18-09-2017 10:36,bus,EAST,SOUTH,21.5,42.5
18-09-2017 09:33,car,SOUTH,EAST,21.5,45.7
18-09-2017 06:50,car,SOUTH,EAST,21.5,50.3
18-09-2017 20:43,bus,NORTH,WEST,21.5,42.1
18-09-2017 15:31,car,WEST,EAST,21.5,78.9
18-09-2017 13:19,car,WEST,NORTH,21.5,84.6
18-09-2017 08:57,truck,NORTH,EAST,21.5,30.1
18-09-2017 11:30,car,EAST,WEST,21.5,64.1
18-09-2017 03:51,bus,EAST,SOUTH,21.5,40.7
18-09-2017 06:19,truck,NORTH,EAST,21.5,46.2
18-09-2017 19:09,car,NORTH,WEST,21.5,92.5
18-09-2017 10:02,car,SOUTH,WEST,21.5,85.1
18-09-2017 18:46,car,WEST,NORTH,21.5,48.0
18-09-2017 12:03,car,SOUTH,NORTH,21.5,79.9
18-09-2017 07:57,car,SOUTH,EAST,21.5,86.1
18-09-2017 07:03,car,WEST,SOUTH,21.5,90.9
18-09-2017 19:57,bus,SOUTH,EAST,21.5,32.4
18-09-2017 16:25,car,NORTH,WEST,21.5,46.9
18-09-2017 07:57,truck,EAST,SOUTH,21.5,52.2
18-09-2017 10:18,car,SOUTH,EAST,21.5,93.5
18-09-2017 23:12,bus,EAST,SOUTH,21.5,54.2
18-09-2017 21:38,car,SOUTH,WEST,21.5,54.4
18-09-2017 11:51,car,EAST,SOUTH,21.5,83.4
18-09-2017 02:07,truck,WEST,NORTH,21.5,44.7
18-09-2017 18:27,car,SOUTH,WEST,21.5,60.0
18-09-2017 23:40,truck,SOUTH,WEST,21.5,66.9
18-09-2017 20:03,bus,SOUTH,NORTH,21.5,29.3
18-09-2017 15:33,car,WEST,SOUTH,21.5,78.8
18-09-2017 04:24,bus,WEST,EAST,21.5,39.6
18-09-2017 18:01,car,WEST,NORTH,21.5,78.4
18-09-2017 13:21,truck,NORTH,EAST,21.5,33.8
18-09-2017 02:42,car,EAST,WEST,21.5,48.4
18-09-2017 10:27,car,NORTH,WEST,21.5,47.6
18-09-2017 02:18,car,SOUTH,WEST,21.5,72.1
18-09-2017 21:49,car,NORTH,EAST,21.5,67.1
18-09-2017 09:44,car,NORTH,WEST,21.5,81.1
18-09-2017 22:10,truck,SOUTH,NORTH,21.5,57.2
18-09-2017 21:11,car,NORTH,SOUTH,21.5,89.2
18-09-2017 22:21,car,WEST,SOUTH,21.5,83.7
18-09-2017 14:25,car,WEST,NORTH,21.5,83.6
18-09-2017 02:24,car,WEST,NORTH,21.5,76.7
18-09-2017 07:33,bus,EAST,NORTH,21.5,24.7
18-09-2017 15:50,car,SOUTH,NORTH,21.5,65.2
18-09-2017 11:36,car,WEST,EAST,21.5,51.0
18-09-2017 04:53,truck,WEST,NORTH,21.5,37.2
18-09-2017 10:33,car,NORTH,WEST,21.5,63.6
18-09-2017 11:55,bus,EAST,WEST,21.5,40.3
18-09-2017 06:36,car,WEST,NORTH,21.5,51.1
18-09-2017 11:28,car,NORTH,WEST,21.5,70.1
18-09-2017 12:32,car,WEST,SOUTH,21.5,81.0
18-09-2017 10:54,car,NORTH,SOUTH,21.5,49.7
18-09-2017 10:47,car,SOUTH,NORTH,21.5,91.5
18-09-2017 01:58,car,EAST,NORTH,21.5,64.6
18-09-2017 02:57,car,NORTH,SOUTH,21.5,94.6
18-09-2017 10:22,truck,NORTH,EAST,21.5,35.5
18-09-2017 08:01,car,WEST,EAST,21.5,77.5
18-09-2017 03:30,car,EAST,SOUTH,21.5,65.2
18-09-2017 13:29,car,WEST,EAST,21.5,64.9
18-09-2017 10:06,car,NORTH,WEST,21.5,85.3
18-09-2017 16:36,car,WEST,SOUTH,21.5,57.6
18-09-2017 06:17,car,NORTH,SOUTH,21.5,48.5
18-09-2017 09:09,car,NORTH,EAST,21.5,70.6
18-09-2017 23:12,car,NORTH,SOUTH,21.5,83.6
18-09-2017 03:18,car,NORTH,WEST,21.5,84.1
18-09-2017 21:57,car,WEST,SOUTH,21.5,90.7
18-09-2017 14:54,car,SOUTH,EAST,21.5,52.6
18-09-2017 22:04,car,SOUTH,NORTH,21.5,94.9
18-09-2017 00:12,car,EAST,SOUTH,21.5,67.1
18-09-2017 04:18,car,NORTH,SOUTH,21.5,47.9
18-09-2017 08:52,car,NORTH,EAST,21.5,49.9
18-09-2017 15:11,car,WEST,EAST,21.5,56.4
18-09-2017 23:40,car,WEST,SOUTH,21.5,49.8
18-09-2017 08:22,truck,NORTH,EAST,21.5,64.9
18-09-2017 15:09,car,EAST,SOUTH,21.5,55.2
18-09-2017 13:20,car,SOUTH,EAST,21.5,93.4
18-09-2017 21:10,car,NORTH,EAST,21.5,73.0
18-09-2017 03:09,car,SOUTH,NORTH,21.5,79.5
18-09-2017 06:13,car,WEST,SOUTH,21.5,82.0
18-09-2017 04:29,truck,SOUTH,NORTH,21.5,64.0
18-09-2017 09:08,car,WEST,EAST,21.5,85.3
18-09-2017 19:22,car,NORTH,EAST,21.5,79.9
18-09-2017 22:23,car,NORTH,WEST,21.5,73.3
18-09-2017 21:15,car,NORTH,EAST,21.5,92.9
18-09-2017 09:42,car,WEST,NORTH,21.5,69.3
18-09-2017 17:29,car,EAST,NORTH,21.5,71.8
18-09-2017 20:31,car,SOUTH,WEST,21.5,55.5
18-09-2017 16:12,car,WEST,EAST,21.5,56.9
18-09-2017 22:06,car,EAST,SOUTH,21.5,64.4
18-09-2017 20:58,car,WEST,SOUTH,21.5,64.0
18-09-2017 12:26,car,EAST,NORTH,21.5,93.8
18-09-2017 18:55,car,EAST,NORTH,21.5,72.0
18-09-2017 14:46,car,SOUTH,WEST,21.5,81.1
18-09-2017 03:08,car,EAST,WEST,21.5,49.3
18-09-2017 04:23,car,EAST,SOUTH,21.5,80.0
18-09-2017 15:41,truck,NORTH,EAST,21.5,31.6
18-09-2017 18:19,car,SOUTH,WEST,21.5,87.0
18-09-2017 12:51,car,SOUTH,EAST,21.5,69.9
18-09-2017 00:11,car,EAST,WEST,21.5,47.3
18-09-2017 21:06,car,EAST,SOUTH,21.5,48.0
18-09-2017 20:12,car,WEST,EAST,21.5,65.9
18-09-2017 03:23,bus,EAST,NORTH,21.5,27.3
18-09-2017 15:39,car,EAST,NORTH,21.5,52.0
18-09-2017 08:53,car,SOUTH,WEST,21.5,52.7
18-09-2017 01:01,car,EAST,NORTH,21.5,49.2
18-09-2017 13:12,car,WEST,EAST,21.5,85.7
18-09-2017 16:28,car,SOUTH,EAST,21.5,83.0
18-09-2017 10:53,car,WEST,NORTH,21.5,75.4
18-09-2017 16:14,car,WEST,EAST,21.5,71.8
18-09-2017 18:38,car,NORTH,SOUTH,21.5,63.4
18-09-2017 07:59,car,WEST,SOUTH,21.5,82.1
18-09-2017 07:03,car,NORTH,WEST,21.5,70.4
18-09-2017 22:46,car,WEST,SOUTH,21.5,59.4
18-09-2017 13:34,truck,NORTH,SOUTH,21.5,59.7
18-09-2017 21:00,car,WEST,SOUTH,21.5,48.9
18-09-2017 20:12,bus,SOUTH,NORTH,21.5,42.5
18-09-2017 04:30,truck,EAST,SOUTH,21.5,64.8
18-09-2017 17:48,car,EAST,NORTH,21.5,91.5
18-09-2017 11:16,car,WEST,SOUTH,21.5,74.0
18-09-2017 18:23,truck,SOUTH,EAST,21.5,65.2
18-09-2017 12:26,car,EAST,WEST,21.5,64.4
18-09-2017 06:03,truck,WEST,NORTH,21.5,49.1
18-09-2017 13:18,car,NORTH,WEST,21.5,56.4
18-09-2017 18:20,car,WEST,NORTH,21.5,48.3
18-09-2017 02:34,car,EAST,NORTH,21.5,91.8
18-09-2017 04:35,car,WEST,NORTH,21.5,46.6
18-09-2017 12:36,car,EAST,WEST,21.5,85.7
18-09-2017 22:50,car,EAST,SOUTH,21.5,57.4
18-09-2017 13:28,bus,WEST,EAST,21.5,50.1
18-09-2017 15:58,car,WEST,EAST,21.5,47.1
18-09-2017 10:10,car,SOUTH,WEST,21.5,52.2
18-09-2017 22:39,car,SOUTH,NORTH,21.5,86.3
18-09-2017 17:04,car,NORTH,EAST,21.5,62.8
18-09-2017 10:16,truck,SOUTH,NORTH,21.5,57.5
18-09-2017 02:52,car,WEST,SOUTH,21.5,57.9
18-09-2017 02:38,car,NORTH,EAST,21.5,63.1
18-09-2017 21:19,car,EAST,WEST,21.5,71.7
18-09-2017 12:34,car,WEST,EAST,21.5,54.2
18-09-2017 19:48,car,NORTH,WEST,21.5,61.0
18-09-2017 05:33,car,EAST,WEST,21.5,51.0
18-09-2017 19:26,car,SOUTH,EAST,21.5,83.4
18-09-2017 07:14,car,EAST,WEST,21.5,54.4
18-09-2017 17:11,car,SOUTH,WEST,21.5,94.6
18-09-2017 06:11,car,WEST,NORTH,21.5,59.4
18-09-2017 19:38,car,NORTH,WEST,21.5,90.3
18-09-2017 06:13,truck,NORTH,SOUTH,21.5,36.2
18-09-2017 15:35,car,EAST,SOUTH,21.5,64.5
18-09-2017 07:35,car,WEST,NORTH,21.5,92.0
18-09-2017 17:17,car,NORTH,EAST,21.5,48.4
18-09-2017 00:49,car,EAST,NORTH,21.5,87.1
18-09-2017 12:34,car,WEST,SOUTH,21.5,91.7
18-09-2017 09:10,car,WEST,SOUTH,21.5,57.2
18-09-2017 04:32,car,WEST,SOUTH,21.5,93.1
18-09-2017 02:51,car,SOUTH,NORTH,21.5,74.3
18-09-2017 16:47,car,WEST,EAST,21.5,90.8
18-09-2017 16:36,car,WEST,EAST,21.5,60.1
18-09-2017 07:29,car,EAST,WEST,21.5,82.5
18-09-2017 11:20,car,EAST,SOUTH,21.5,91.3
18-09-2017 07:27,car,WEST,EAST,21.5,94.5
18-09-2017 04:41,truck,WEST,SOUTH,21.5,51.7
18-09-2017 11:22,truck,WEST,SOUTH,21.5,27.7
18-09-2017 21:24,car,SOUTH,WEST,21.5,91.8
18-09-2017 09:39,car,WEST,SOUTH,21.5,53.7
18-09-2017 19:33,bus,SOUTH,WEST,21.5,32.0
18-09-2017 04:00,car,EAST,SOUTH,21.5,48.2
18-09-2017 22:11,car,SOUTH,NORTH,21.5,88.3
18-09-2017 19:19,car,EAST,NORTH,21.5,45.9
18-09-2017 20:40,truck,NORTH,WEST,21.5,53.1
18-09-2017 22:36,car,NORTH,SOUTH,21.5,47.4
18-09-2017 23:30,car,NORTH,SOUTH,21.5,87.7
18-09-2017 11:21,car,EAST,NORTH,21.5,87.6
18-09-2017 23:23,car,SOUTH,NORTH,21.5,86.1
18-09-2017 00:56,truck,SOUTH,NORTH,21.5,44.7
18-09-2017 05:54,bus,SOUTH,WEST,21.5,20.9
18-09-2017 18:46,car,WEST,NORTH,21.5,63.1
18-09-2017 11:44,car,NORTH,EAST,21.5,93.6
18-09-2017 13:15,car,EAST,SOUTH,21.5,79.6
18-09-2017 14:33,car,WEST,NORTH,21.5,75.6
18-09-2017 06:52,car,NORTH,WEST,21.5,68.9
18-09-2017 06:45,car,SOUTH,NORTH,21.5,86.5
18-09-2017 04:51,car,WEST,EAST,21.5,45.9
18-09-2017 09:59,car,WEST,SOUTH,21.5,81.9
18-09-2017 17:19,car,NORTH,SOUTH,21.5,76.1
18-09-2017 15:57,truck,EAST,SOUTH,21.5,64.2
18-09-2017 03:29,car,NORTH,EAST,21.5,76.5
18-09-2017 14:15,car,WEST,SOUTH,21.5,80.2
18-09-2017 03:40,car,SOUTH,NORTH,21.5,53.8
18-09-2017 21:15,car,WEST,SOUTH,21.5,75.2
18-09-2017 17:08,car,EAST,SOUTH,21.5,73.1
18-09-2017 06:10,car,NORTH,EAST,21.5,53.7
18-09-2017 16:36,car,EAST,NORTH,21.5,88.9
18-09-2017 19:50,car,SOUTH,NORTH,21.5,77.3
18-09-2017 01:30,car,SOUTH,NORTH,21.5,70.1
18-09-2017 08:47,car,SOUTH,WEST,21.5,72.9
18-09-2017 10:10,car,NORTH,WEST,21.5,83.6
18-09-2017 01:21,car,NORTH,EAST,21.5,54.6
18-09-2017 08:16,car,EAST,WEST,21.5,57.3
18-09-2017 05:47,car,WEST,EAST,21.5,45.5
18-09-2017 13:05,truck,NORTH,EAST,21.5,58.2
18-09-2017 19:56,car,NORTH,WEST,21.5,70.1
18-09-2017 20:39,car,EAST,WEST,21.5,87.1
18-09-2017 22:21,car,EAST,NORTH,21.5,73.8
18-09-2017 15:08,car,WEST,EAST,21.5,46.8
18-09-2017 18:37,car,EAST,NORTH,21.5,77.7
18-09-2017 17:50,car,SOUTH,NORTH,21.5,68.1
18-09-2017 23:44,car,SOUTH,NORTH,21.5,66.8
18-09-2017 17:29,car,SOUTH,EAST,21.5,92.4
18-09-2017 11:14,car,EAST,NORTH,21.5,46.5
18-09-2017 10:45,car,EAST,WEST,21.5,61.7
18-09-2017 01:43,car,SOUTH,WEST,21.5,82.8
18-09-2017 07:45,car,NORTH,WEST,21.5,45.2
18-09-2017 15:08,truck,WEST,SOUTH,21.5,32.4
18-09-2017 00:31,car,SOUTH,WEST,21.5,59.2
18-09-2017 00:50,car,SOUTH,NORTH,21.5,54.8
18-09-2017 05:14,truck,EAST,WEST,21.5,49.8
18-09-2017 18:25,car,NORTH,SOUTH,21.5,85.1
18-09-2017 17:16,car,SOUTH,NORTH,21.5,47.1
18-09-2017 12:55,car,SOUTH,EAST,21.5,89.9
18-09-2017 03:21,car,SOUTH,WEST,21.5,63.8
18-09-2017 02:05,car,WEST,EAST,21.5,91.9
18-09-2017 11:17,truck,WEST,EAST,21.5,48.2
18-09-2017 11:00,car,WEST,NORTH,21.5,47.5
18-09-2017 12:46,car,EAST,WEST,21.5,72.3
18-09-2017 05:41,car,EAST,WEST,21.5,81.8
18-09-2017 13:06,car,EAST,SOUTH,21.5,81.7
18-09-2017 01:29,car,SOUTH,NORTH,21.5,61.9
18-09-2017 00:22,car,EAST,WEST,21.5,83.2
18-09-2017 07:59,car,NORTH,WEST,21.5,70.1
18-09-2017 23:41,car,WEST,NORTH,21.5,77.2
18-09-2017 03:51,car,SOUTH,WEST,21.5,72.6
18-09-2017 02:36,car,SOUTH,EAST,21.5,80.4
18-09-2017 01:28,car,SOUTH,WEST,21.5,79.3
18-09-2017 22:39,car,NORTH,WEST,21.5,57.7
18-09-2017 04:18,car,SOUTH,WEST,21.5,56.0
18-09-2017 13:37,car,WEST,NORTH,21.5,81.9
18-09-2017 21:05,car,SOUTH,NORTH,21.5,64.0
18-09-2017 13:26,car,SOUTH,EAST,21.5,50.0
18-09-2017 23:22,truck,NORTH,SOUTH,21.5,56.3
18-09-2017 23:31,car,NORTH,EAST,21.5,57.5
18-09-2017 18:23,car,NORTH,WEST,21.5,68.4
18-09-2017 10:54,car,SOUTH,WEST,21.5,53.3
18-09-2017 02:46,car,SOUTH,NORTH,21.5,86.1
18-09-2017 17:51,car,NORTH,EAST,21.5,56.4
18-09-2017 07:21,car,EAST,NORTH,21.5,79.8
18-09-2017 13:15,car,NORTH,SOUTH,21.5,84.3
18-09-2017 10:12,car,WEST,SOUTH,21.5,50.7
18-09-2017 11:35,car,EAST,NORTH,21.5,52.1
18-09-2017 18:29,car,SOUTH,NORTH,21.5,83.3
18-09-2017 01:20,car,WEST,EAST,21.5,45.1
18-09-2017 10:41,car,EAST,SOUTH,21.5,53.4
18-09-2017 14:58,car,EAST,NORTH,21.5,52.7
18-09-2017 19:01,truck,EAST,WEST,21.5,67.6
18-09-2017 06:48,car,EAST,SOUTH,21.5,75.1
18-09-2017 05:57,bus,WEST,SOUTH,21.5,46.8
18-09-2017 09:33,car,EAST,NORTH,21.5,93.6
18-09-2017 13:52,truck,SOUTH,WEST,21.5,51.7
18-09-2017 00:13,car,NORTH,WEST,21.5,73.7
18-09-2017 05:14,car,NORTH,SOUTH,21.5,54.7
18-09-2017 06:29,bus,NORTH,SOUTH,21.5,47.7
18-09-2017 19:26,car,SOUTH,WEST,21.5,90.0
18-09-2017 20:55,car,WEST,SOUTH,21.5,45.0
18-09-2017 14:02,car,SOUTH,NORTH,21.5,83.4
18-09-2017 15:15,car,NORTH,SOUTH,21.5,69.9
18-09-2017 18:09,car,EAST,NORTH,21.5,48.2
18-09-2017 15:42,car,EAST,NORTH,21.5,63.7
18-09-2017 15:30,car,EAST,WEST,21.5,83.2
18-09-2017 03:42,car,EAST,SOUTH,21.5,48.2
18-09-2017 13:00,car,WEST,EAST,21.5,59.0
18-09-2017 10:42,car,EAST,SOUTH,21.5,51.5
18-09-2017 18:43,bus,SOUTH,NORTH,21.5,51.0
18-09-2017 04:41,truck,WEST,SOUTH,21.5,44.8
18-09-2017 02:09,truck,NORTH,EAST,21.5,59.5
18-09-2017 08:01,car,EAST,WEST,21.5,61.9
18-09-2017 15:33,car,SOUTH,WEST,21.5,79.9
18-09-2017 07:54,car,SOUTH,WEST,21.5,70.3
18-09-2017 13:53,car,EAST,NORTH,21.5,62.5
18-09-2017 09:25,car,NORTH,EAST,21.5,85.5
18-09-2017 14:52,car,EAST,WEST,21.5,65.5
18-09-2017 07:47,car,NORTH,WEST,21.5,73.6
18-09-2017 00:41,car,EAST,WEST,21.5,53.4
18-09-2017 16:32,car,WEST,EAST,21.5,80.0
18-09-2017 21:45,car,EAST,NORTH,21.5,87.2
18-09-2017 04:11,car,NORTH,SOUTH,21.5,59.0
18-09-2017 06:27,car,NORTH,EAST,21.5,73.5
18-09-2017 14:31,car,SOUTH,EAST,21.5,75.5
18-09-2017 21:20,car,EAST,NORTH,21.5,71.2
18-09-2017 10:36,car,SOUTH,WEST,21.5,81.1
18-09-2017 21:30,car,EAST,NORTH,21.5,45.9
18-09-2017 10:58,car,WEST,SOUTH,21.5,71.9
18-09-2017 20:58,car,NORTH,SOUTH,21.5,83.9
18-09-2017 15:34,car,EAST,NORTH,21.5,61.1
18-09-2017 13:39,car,SOUTH,EAST,21.5,49.8
18-09-2017 16:21,car,WEST,SOUTH,21.5,71.2
18-09-2017 13:32,car,EAST,SOUTH,21.5,71.6
18-09-2017 10:20,truck,SOUTH,EAST,21.5,45.3
18-09-2017 18:18,car,EAST,NORTH,21.5,55.6
18-09-2017 07:35,car,SOUTH,NORTH,21.5,67.8
18-09-2017 19:07,car,WEST,EAST,21.5,68.3
18-09-2017 15:25,car,NORTH,WEST,21.5,73.9
18-09-2017 22:48,car,SOUTH,WEST,21.5,80.5
18-09-2017 20:05,car,EAST,NORTH,21.5,84.5
18-09-2017 00:46,car,EAST,WEST,21.5,77.2
18-09-2017 06:21,car,SOUTH,EAST,21.5,89.5
18-09-2017 15:47,car,EAST,WEST,21.5,53.0
18-09-2017 02:28,car,WEST,SOUTH,21.5,82.0
18-09-2017 00:14,car,SOUTH,WEST,21.5,73.1
18-09-2017 04:30,truck,SOUTH,EAST,21.5,46.7
18-09-2017 11:31,car,NORTH,WEST,21.5,71.4
18-09-2017 23:53,truck,NORTH,SOUTH,21.5,55.5
18-09-2017 23:47,car,EAST,NORTH,21.5,68.6
18-09-2017 07:24,truck,EAST,NORTH,21.5,57.2
18-09-2017 07:10,car,WEST,SOUTH,21.5,69.0
18-09-2017 03:07,bus,NORTH,WEST,21.5,47.9
18-09-2017 21:53,car,EAST,NORTH,21.5,53.6
18-09-2017 09:28,car,WEST,EAST,21.5,87.4
18-09-2017 16:30,car,NORTH,WEST,21.5,86.7
18-09-2017 20:35,car,NORTH,SOUTH,21.5,57.8
18-09-2017 23:48,car,NORTH,EAST,21.5,81.6
18-09-2017 12:20,car,SOUTH,EAST,21.5,78.9
18-09-2017 16:00,car,WEST,SOUTH,21.5,89.0
18-09-2017 03:24,bus,WEST,NORTH,21.5,26.8
18-09-2017 14:50,car,SOUTH,NORTH,21.5,67.3
18-09-2017 21:30,car,WEST,SOUTH,21.5,46.0
18-09-2017 09:41,car,SOUTH,NORTH,21.5,53.3
18-09-2017 03:21,car,NORTH,SOUTH,21.5,50.7
18-09-2017 01:24,car,EAST,NORTH,21.5,48.0
18-09-2017 04:16,car,WEST,EAST,21.5,89.5
18-09-2017 23:52,car,SOUTH,NORTH,21.5,60.0
18-09-2017 23:20,car,SOUTH,NORTH,21.5,56.6
18-09-2017 20:37,car,WEST,EAST,21.5,66.7
18-09-2017 00:34,car,WEST,NORTH,21.5,65.5
18-09-2017 17:22,car,WEST,NORTH,21.5,45.3
18-09-2017 01:31,car,WEST,EAST,21.5,54.5
18-09-2017 07:07,car,NORTH,SOUTH,21.5,50.0
18-09-2017 02:53,car,SOUTH,EAST,21.5,63.2
18-09-2017 02:53,car,WEST,NORTH,21.5,62.7
18-09-2017 08:50,car,SOUTH,NORTH,21.5,88.3
18-09-2017 21:51,car,EAST,SOUTH,21.5,72.1
18-09-2017 21:13,car,EAST,NORTH,21.5,73.0
18-09-2017 20:50,truck,SOUTH,EAST,21.5,48.2
18-09-2017 02:06,car,NORTH,EAST,21.5,53.4
18-09-2017 18:44,car,EAST,SOUTH,21.5,86.3
18-09-2017 15:54,car,EAST,SOUTH,21.5,77.8
18-09-2017 01:47,car,WEST,SOUTH,21.5,49.9
