Timestamp,Class,Entry,Exit,Distance_m,Speed_kmh
03-09-2017 08:02,car,WEST,NORTH,21.5,70.4
03-09-2017 14:00,truck,SOUTH,NORTH,21.5,62.2
03-09-2017 10:19,car,EAST,SOUTH,21.5,56.5
03-09-2017 15:00,truck,NORTH,WEST,21.5,32.8
03-09-2017 22:19,car,SOUTH,WEST,21.5,81.0
03-09-2017 10:59,car,NORTH,SOUTH,21.5,72.9
03-09-2017 09:30,car,SOUTH,EAST,21.5,70.9
03-09-2017 14:19,car,WEST,EAST,21.5,93.5
03-09-2017 09:25,car,EAST,NORTH,21.5,79.2
03-09-2017 23:09,truck,WEST,EAST,21.5,27.5
03-09-2017 09:46,car,NORTH,EAST,21.5,56.7
03-09-2017 16:44,car,SOUTH,EAST,21.5,89.7
03-09-2017 00:36,car,WEST,NORTH,21.5,89.8
03-09-2017 04:24,car,SOUTH,NORTH,21.5,92.9
03-09-2017 00:33,car,SOUTH,WEST,21.5,68.6
03-09-2017 00:17,car,WEST,EAST,21.5,84.6
03-09-2017 04:44,car,WEST,SOUTH,21.5,76.6
03-09-2017 06:54,car,SOUTH,NORTH,21.5,54.0
03-09-2017 05:48,car,NORTH,EAST,21.5,76.2
03-09-2017 06:59,car,EAST,WEST,21.5,86.0
03-09-2017 05:57,car,SOUTH,NORTH,21.5,53.3
03-09-2017 04:54,car,EAST,NORTH,21.5,58.4
03-09-2017 13:22,car,SOUTH,WEST,21.5,71.3
03-09-2017 21:59,car,EAST,WEST,21.5,74.2
03-09-2017 20:18,car,SOUTH,WEST,21.5,53.2
03-09-2017 23:24,bus,SOUTH,NORTH,21.5,37.6
03-09-2017 10:16,car,WEST,NORTH,21.5,75.1
03-09-2017 19:21,car,NORTH,WEST,21.5,80.4
03-09-2017 17:22,car,SOUTH,NORTH,21.5,57.0
03-09-2017 07:44,car,EAST,WEST,21.5,92.2
03-09-2017 06:05,car,EAST,SOUTH,21.5,78.1
03-09-2017 10:18,car,SOUTH,NORTH,21.5,68.9
03-09-2017 01:45,truck,WEST,SOUTH,21.5,59.8
03-09-2017 05:38,truck,EAST,WEST,21.5,55.7
03-09-2017 15:26,car,SOUTH,EAST,21.5,57.7
03-09-2017 12:26,car,SOUTH,EAST,21.5,87.0
03-09-2017 07:35,car,NORTH,SOUTH,21.5,65.0
03-09-2017 00:09,car,SOUTH,NORTH,21.5,77.0
03-09-2017 15:31,car,WEST,EAST,21.5,78.2
03-09-2017 16:29,car,EAST,WEST,21.5,70.9
03-09-2017 16:36,bus,EAST,SOUTH,21.5,49.4
03-09-2017 07:43,car,SOUTH,WEST,21.5,55.6
03-09-2017 20:07,bus,SOUTH,NORTH,21.5,38.7
03-09-2017 20:12,truck,EAST,WEST,21.5,27.5
03-09-2017 14:54,car,EAST,WEST,21.5,86.6
03-09-2017 12:57,car,SOUTH,EAST,21.5,92.0
03-09-2017 17:54,car,NORTH,EAST,21.5,75.3
03-09-2017 13:40,car,NORTH,WEST,21.5,84.9
03-09-2017 12:03,car,EAST,WEST,21.5,51.6
03-09-2017 15:30,car,NORTH,EAST,21.5,80.8
03-09-2017 15:14,car,NORTH,EAST,21.5,87.6
03-09-2017 23:39,car,NORTH,SOUTH,21.5,50.6
03-09-2017 10:57,car,EAST,WEST,21.5,64.6
03-09-2017 15:41,truck,WEST,NORTH,21.5,41.6
03-09-2017 01:28,truck,WEST,EAST,21.5,38.7
03-09-2017 10:08,car,NORTH,WEST,21.5,69.5
03-09-2017 04:14,car,WEST,EAST,21.5,69.6
03-09-2017 17:35,car,NORTH,SOUTH,21.5,93.9
03-09-2017 19:38,car,SOUTH,WEST,21.5,78.8
03-09-2017 00:03,bus,NORTH,WEST,21.5,27.5
03-09-2017 10:19,car,WEST,NORTH,21.5,84.0
03-09-2017 10:40,car,NORTH,SOUTH,21.5,75.9
03-09-2017 06:37,car,SOUTH,WEST,21.5,92.2
03-09-2017 00:20,car,EAST,SOUTH,21.5,55.3
03-09-2017 08:30,car,SOUTH,NORTH,21.5,52.6
03-09-2017 19:29,car,NORTH,EAST,21.5,72.5
03-09-2017 17:34,car,NORTH,WEST,21.5,72.1
03-09-2017 23:57,car,WEST,NORTH,21.5,51.9
03-09-2017 06:03,car,SOUTH,EAST,21.5,71.3
03-09-2017 21:13,car,SOUTH,WEST,21.5,78.1
03-09-2017 18:24,car,NORTH,WEST,21.5,46.9
03-09-2017 06:05,car,WEST,SOUTH,21.5,73.1
03-09-2017 06:42,truck,SOUTH,WEST,21.5,27.9
03-09-2017 13:13,car,EAST,WEST,21.5,64.6
03-09-2017 01:20,car,WEST,EAST,21.5,75.6
03-09-2017 18:21,car,EAST,SOUTH,21.5,86.3
03-09-2017 20:01,car,EAST,NORTH,21.5,47.1
03-09-2017 11:42,car,SOUTH,EAST,21.5,83.9
03-09-2017 05:58,car,WEST,NORTH,21.5,45.7
03-09-2017 03:29,bus,NORTH,WEST,21.5,37.3
03-09-2017 11:31,car,SOUTH,NORTH,21.5,45.8
03-09-2017 05:30,car,WEST,NORTH,21.5,69.2
03-09-2017 12:42,car,EAST,NORTH,21.5,69.4
03-09-2017 22:45,car,NORTH,SOUTH,21.5,80.1
03-09-2017 07:33,car,WEST,SOUTH,21.5,92.9
03-09-2017 07:58,car,WEST,SOUTH,21.5,67.0
03-09-2017 12:28,car,WEST,NORTH,21.5,68.3
03-09-2017 15:54,car,EAST,SOUTH,21.5,46.3
03-09-2017 06:26,car,EAST,SOUTH,21.5,90.9
03-09-2017 11:18,car,WEST,SOUTH,21.5,89.8
03-09-2017 02:04,car,SOUTH,EAST,21.5,79.5
03-09-2017 18:13,bus,WEST,NORTH,21.5,34.9
03-09-2017 09:54,car,WEST,NORTH,21.5,75.7
03-09-2017 19:16,car,WEST,SOUTH,21.5,82.6
03-09-2017 13:17,car,EAST,NORTH,21.5,82.8
03-09-2017 20:22,car,NORTH,SOUTH,21.5,84.1
03-09-2017 00:47,car,WEST,EAST,21.5,56.8
03-09-2017 03:59,bus,SOUTH,WEST,21.5,34.3
03-09-2017 16:16,car,NORTH,WEST,21.5,72.0
03-09-2017 23:10,car,SOUTH,NORTH,21.5,54.3
03-09-2017 01:55,car,NORTH,WEST,21.5,54.9
03-09-2017 21:19,car,SOUTH,EAST,21.5,93.6
03-09-2017 08:48,car,EAST,SOUTH,21.5,78.0
03-09-2017 11:56,car,EAST,SOUTH,21.5,90.6
03-09-2017 05:28,car,WEST,EAST,21.5,75.0
03-09-2017 05:57,car,WEST,EAST,21.5,81.4
03-09-2017 15:41,truck,NORTH,EAST,21.5,39.0
03-09-2017 13:55,truck,WEST,SOUTH,21.5,50.6
03-09-2017 19:43,car,SOUTH,NORTH,21.5,79.1
03-09-2017 12:49,car,WEST,SOUTH,21.5,75.5
03-09-2017 18:09,truck,SOUTH,EAST,21.5,41.9
03-09-2017 19:08,car,SOUTH,NORTH,21.5,72.2
03-09-2017 17:40,truck,WEST,EAST,21.5,26.3
03-09-2017 02:23,car,NORTH,SOUTH,21.5,92.3
03-09-2017 05:30,truck,SOUTH,EAST,21.5,60.9
03-09-2017 18:57,car,WEST,SOUTH,21.5,48.7
03-09-2017 05:54,bus,WEST,NORTH,21.5,26.0
03-09-2017 11:04,car,NORTH,WEST,21.5,55.0
03-09-2017 10:49,car,EAST,SOUTH,21.5,56.5
03-09-2017 22:57,car,SOUTH,WEST,21.5,57.7
03-09-2017 03:23,truck,EAST,WEST,21.5,31.0
03-09-2017 01:28,car,SOUTH,NORTH,21.5,73.1
03-09-2017 02:22,car,NORTH,SOUTH,21.5,59.6
03-09-2017 21:05,car,WEST,SOUTH,21.5,90.6
03-09-2017 22:33,car,SOUTH,NORTH,21.5,54.6
03-09-2017 03:19,car,EAST,NORTH,21.5,75.8
03-09-2017 07:22,truck,WEST,SOUTH,21.5,28.6
03-09-2017 16:37,car,EAST,WEST,21.5,50.6
03-09-2017 22:17,car,WEST,SOUTH,21.5,73.2
03-09-2017 03:24,car,EAST,NORTH,21.5,76.2
03-09-2017 00:05,car,EAST,WEST,21.5,82.5
03-09-2017 11:57,car,EAST,NORTH,21.5,90.3
03-09-2017 08:57,car,WEST,EAST,21.5,59.5
03-09-2017 23:19,car,SOUTH,WEST,21.5,57.6
03-09-2017 03:23,car,WEST,SOUTH,21.5,88.2
03-09-2017 18:43,car,WEST,NORTH,21.5,52.0
03-09-2017 11:35,car,EAST,NORTH,21.5,51.4
03-09-2017 05:57,car,SOUTH,WEST,21.5,85.6
03-09-2017 22:35,car,SOUTH,EAST,21.5,53.4
03-09-2017 09:11,truck,EAST,SOUTH,21.5,53.1
03-09-2017 08:26,car,WEST,EAST,21.5,60.9
03-09-2017 04:31,car,WEST,SOUTH,21.5,93.3
03-09-2017 05:04,car,WEST,SOUTH,21.5,78.3
03-09-2017 17:45,car,NORTH,EAST,21.5,61.0
03-09-2017 02:44,car,NORTH,EAST,21.5,66.3
03-09-2017 13:48,car,EAST,NORTH,21.5,75.4
03-09-2017 19:44,car,NORTH,EAST,21.5,55.4
03-09-2017 04:38,car,NORTH,EAST,21.5,64.5
03-09-2017 18:11,car,WEST,NORTH,21.5,59.3
03-09-2017 22:47,car,EAST,SOUTH,21.5,46.3
03-09-2017 06:13,car,EAST,SOUTH,21.5,61.6
03-09-2017 22:42,car,EAST,WEST,21.5,60.0
03-09-2017 21:49,car,SOUTH,NORTH,21.5,71.9
03-09-2017 11:11,car,NORTH,WEST,21.5,51.7
03-09-2017 20:15,car,EAST,NORTH,21.5,49.1
03-09-2017 16:38,car,WEST,NORTH,21.5,65.8
03-09-2017 08:16,truck,NORTH,EAST,21.5,49.2
03-09-2017 13:22,bus,WEST,NORTH,21.5,43.1
03-09-2017 08:58,car,NORTH,EAST,21.5,63.7
03-09-2017 06:32,car,SOUTH,EAST,21.5,91.5
03-09-2017 02:14,truck,NORTH,WEST,21.5,55.3
03-09-2017 08:58,car,SOUTH,WEST,21.5,48.8
03-09-2017 08:33,car,WEST,NORTH,21.5,83.3
03-09-2017 14:23,car,WEST,SOUTH,21.5,94.8
03-09-2017 17:15,car,SOUTH,EAST,21.5,74.5
03-09-2017 22:45,car,NORTH,EAST,21.5,80.6
03-09-2017 17:34,car,WEST,SOUTH,21.5,48.9
03-09-2017 19:36,car,WEST,SOUTH,21.5,77.2
03-09-2017 16:12,car,SOUTH,NORTH,21.5,68.7
03-09-2017 15:26,bus,EAST,SOUTH,21.5,31.1
03-09-2017 09:44,truck,WEST,NORTH,21.5,42.9
03-09-2017 17:46,car,EAST,WEST,21.5,62.0
03-09-2017 17:19,car,EAST,WEST,21.5,84.6
03-09-2017 14:08,car,SOUTH,NORTH,21.5,87.7
03-09-2017 12:27,car,NORTH,WEST,21.5,86.2
03-09-2017 14:32,car,WEST,SOUTH,21.5,47.6
03-09-2017 02:52,truck,EAST,SOUTH,21.5,32.3
03-09-2017 13:41,truck,NORTH,WEST,21.5,27.6
03-09-2017 12:32,car,SOUTH,NORTH,21.5,47.3
03-09-2017 11:07,car,SOUTH,NORTH,21.5,66.1
03-09-2017 09:28,truck,WEST,NORTH,21.5,43.0
03-09-2017 23:25,car,EAST,WEST,21.5,84.0
03-09-2017 05:29,car,EAST,SOUTH,21.5,79.7
03-09-2017 18:23,car,SOUTH,WEST,21.5,85.1
03-09-2017 07:44,car,EAST,WEST,21.5,57.4
03-09-2017 05:16,car,EAST,WEST,21.5,61.2
03-09-2017 19:43,car,SOUTH,WEST,21.5,45.4
03-09-2017 13:26,car,EAST,NORTH,21.5,57.9
03-09-2017 20:50,car,NORTH,SOUTH,21.5,73.4
03-09-2017 00:43,car,NORTH,SOUTH,21.5,47.0
03-09-2017 07:00,truck,WEST,SOUTH,21.5,43.4
03-09-2017 03:04,car,NORTH,WEST,21.5,80.9
03-09-2017 13:51,car,EAST,WEST,21.5,76.2
03-09-2017 19:48,truck,WEST,NORTH,21.5,67.9
03-09-2017 23:42,car,WEST,SOUTH,21.5,45.2
03-09-2017 20:47,car,SOUTH,EAST,21.5,48.1
03-09-2017 02:54,car,NORTH,EAST,21.5,92.8
03-09-2017 12:34,car,EAST,WEST,21.5,94.0
03-09-2017 05:20,bus,NORTH,WEST,21.5,36.2
03-09-2017 13:29,car,NORTH,EAST,21.5,53.4
03-09-2017 04:39,car,SOUTH,NORTH,21.5,71.5
03-09-2017 03:44,car,NORTH,EAST,21.5,89.1
03-09-2017 01:31,car,WEST,SOUTH,21.5,60.4
03-09-2017 00:40,car,EAST,WEST,21.5,90.5
03-09-2017 09:03,car,WEST,EAST,21.5,61.2
03-09-2017 15:33,car,SOUTH,NORTH,21.5,91.4
03-09-2017 06:59,car,EAST,WEST,21.5,56.3
03-09-2017 20:25,car,SOUTH,NORTH,21.5,86.9
03-09-2017 09:47,car,NORTH,WEST,21.5,56.1
03-09-2017 11:53,car,NORTH,EAST,21.5,59.0
03-09-2017 13:56,car,SOUTH,NORTH,21.5,75.5
03-09-2017 15:29,car,SOUTH,WEST,21.5,51.5
03-09-2017 18:03,car,SOUTH,WEST,21.5,59.5
03-09-2017 21:18,truck,WEST,NORTH,21.5,64.9
03-09-2017 12:30,truck,NORTH,SOUTH,21.5,31.4
03-09-2017 22:26,car,NORTH,EAST,21.5,91.2
03-09-2017 20:12,car,EAST,NORTH,21.5,61.1
03-09-2017 11:29,car,SOUTH,NORTH,21.5,49.2
03-09-2017 19:32,car,EAST,WEST,21.5,81.5
03-09-2017 01:58,car,EAST,SOUTH,21.5,63.0
03-09-2017 22:36,car,NORTH,EAST,21.5,60.7
03-09-2017 02:24,car,NORTH,WEST,21.5,83.1
03-09-2017 17:12,car,WEST,NORTH,21.5,76.6
03-09-2017 02:29,car,WEST,NORTH,21.5,87.4
03-09-2017 04:29,car,NORTH,SOUTH,21.5,46.7
03-09-2017 13:54,car,WEST,SOUTH,21.5,52.2
03-09-2017 01:22,truck,EAST,WEST,21.5,44.4
03-09-2017 10:13,car,EAST,WEST,21.5,66.7
03-09-2017 17:39,car,SOUTH,NORTH,21.5,53.3
03-09-2017 01:52,bus,EAST,SOUTH,21.5,29.9
03-09-2017 03:13,car,NORTH,EAST,21.5,93.2
03-09-2017 13:03,car,SOUTH,WEST,21.5,55.8
03-09-2017 22:00,car,NORTH,EAST,21.5,94.5
03-09-2017 12:58,car,WEST,NORTH,21.5,80.7
03-09-2017 11:24,car,SOUTH,WEST,21.5,76.6
03-09-2017 19:39,car,EAST,NORTH,21.5,68.1
03-09-2017 12:26,car,NORTH,EAST,21.5,68.2
03-09-2017 00:47,car,SOUTH,WEST,21.5,45.4
03-09-2017 15:14,car,WEST,NORTH,21.5,88.9
03-09-2017 12:21,car,SOUTH,EAST,21.5,87.1
03-09-2017 10:28,car,SOUTH,NORTH,21.5,79.8
03-09-2017 13:28,car,SOUTH,NORTH,21.5,61.9
03-09-2017 14:31,truck,SOUTH,EAST,21.5,48.8
03-09-2017 15:32,car,SOUTH,NORTH,21.5,87.8
03-09-2017 02:26,car,WEST,SOUTH,21.5,66.2
03-09-2017 12:24,truck,NORTH,SOUTH,21.5,48.9
03-09-2017 20:33,bus,EAST,NORTH,21.5,39.0
03-09-2017 23:43,car,SOUTH,WEST,21.5,69.7
03-09-2017 01:29,car,NORTH,WEST,21.5,91.6
03-09-2017 09:25,car,SOUTH,NORTH,21.5,46.8
03-09-2017 01:28,car,NORTH,WEST,21.5,74.4
03-09-2017 08:14,car,NORTH,WEST,21.5,74.0
03-09-2017 13:57,car,NORTH,WEST,21.5,71.5
03-09-2017 16:24,truck,WEST,EAST,21.5,38.1
03-09-2017 17:58,car,EAST,WEST,21.5,78.5
03-09-2017 05:18,car,SOUTH,EAST,21.5,67.0
03-09-2017 17:50,car,EAST,SOUTH,21.5,79.7
03-09-2017 10:00,car,SOUTH,WEST,21.5,53.8
03-09-2017 16:51,car,NORTH,WEST,21.5,55.5
03-09-2017 12:16,car,WEST,SOUTH,21.5,60.6
03-09-2017 09:32,car,SOUTH,NORTH,21.5,49.5
03-09-2017 13:09,car,EAST,NORTH,21.5,54.5
03-09-2017 03:29,bus,WEST,NORTH,21.5,44.1
03-09-2017 06:11,car,SOUTH,WEST,21.5,60.9
03-09-2017 17:01,car,SOUTH,NORTH,21.5,53.8
03-09-2017 01:43,car,SOUTH,WEST,21.5,64.2
03-09-2017 07:16,car,SOUTH,NORTH,21.5,91.0
03-09-2017 11:32,car,SOUTH,NORTH,21.5,81.6
03-09-2017 06:49,car,WEST,SOUTH,21.5,77.5
03-09-2017 07:25,car,WEST,SOUTH,21.5,93.8
03-09-2017 12:09,car,WEST,SOUTH,21.5,94.6
03-09-2017 10:14,truck,WEST,EAST,21.5,51.4
03-09-2017 02:18,car,WEST,NORTH,21.5,76.8
03-09-2017 21:51,car,WEST,EAST,21.5,91.3
03-09-2017 18:00,truck,EAST,WEST,21.5,59.8
03-09-2017 23:40,truck,EAST,WEST,21.5,63.9
03-09-2017 19:20,car,SOUTH,EAST,21.5,71.6
03-09-2017 13:59,car,NORTH,EAST,21.5,60.7
03-09-2017 10:48,car,NORTH,WEST,21.5,62.4
03-09-2017 12:03,car,NORTH,SOUTH,21.5,69.7
03-09-2017 10:12,car,NORTH,WEST,21.5,71.1
03-09-2017 20:40,truck,NORTH,SOUTH,21.5,41.8
03-09-2017 18:00,car,NORTH,EAST,21.5,48.6
03-09-2017 17:09,car,SOUTH,WEST,21.5,67.8
03-09-2017 00:16,car,SOUTH,EAST,21.5,70.4
03-09-2017 21:54,car,WEST,NORTH,21.5,77.4
03-09-2017 08:54,car,WEST,NORTH,21.5,63.7
03-09-2017 02:21,car,WEST,EAST,21.5,83.4
03-09-2017 16:26,car,NORTH,EAST,21.5,58.3
03-09-2017 11:23,car,WEST,EAST,21.5,84.4
03-09-2017 02:17,car,EAST,WEST,21.5,67.4
03-09-2017 19:51,car,SOUTH,WEST,21.5,57.4
03-09-2017 16:57,car,NORTH,WEST,21.5,68.7
03-09-2017 08:24,car,WEST,SOUTH,21.5,76.2
03-09-2017 04:46,car,SOUTH,NORTH,21.5,85.6
03-09-2017 06:55,truck,NORTH,EAST,21.5,43.4
03-09-2017 08:34,bus,SOUTH,NORTH,21.5,35.5
03-09-2017 02:41,car,EAST,SOUTH,21.5,55.5
03-09-2017 02:16,car,WEST,EAST,21.5,67.7
03-09-2017 00:33,car,WEST,EAST,21.5,92.0
03-09-2017 07:08,car,EAST,SOUTH,21.5,91.1
03-09-2017 12:20,car,NORTH,WEST,21.5,50.3
03-09-2017 03:14,car,EAST,SOUTH,21.5,45.2
03-09-2017 19:42,car,SOUTH,EAST,21.5,86.2
03-09-2017 08:03,car,NORTH,EAST,21.5,58.9
03-09-2017 00:12,car,WEST,SOUTH,21.5,82.6
03-09-2017 16:28,car,WEST,EAST,21.5,51.5
03-09-2017 20:02,car,WEST,EAST,21.5,79.5
03-09-2017 06:28,car,EAST,NORTH,21.5,82.7
03-09-2017 09:36,car,NORTH,EAST,21.5,86.5
03-09-2017 00:46,car,WEST,EAST,21.5,87.5
03-09-2017 11:50,car,EAST,SOUTH,21.5,71.8
03-09-2017 01:50,car,SOUTH,EAST,21.5,81.0
03-09-2017 12:55,car,SOUTH,NORTH,21.5,72.7
03-09-2017 01:51,car,WEST,SOUTH,21.5,51.3
03-09-2017 06:02,car,SOUTH,WEST,21.5,81.5
03-09-2017 09:41,car,EAST,SOUTH,21.5,89.4
03-09-2017 04:11,car,NORTH,EAST,21.5,67.0
03-09-2017 10:08,car,NORTH,WEST,21.5,86.7
03-09-2017 19:00,car,WEST,NORTH,21.5,81.2
03-09-2017 10:04,car,WEST,NORTH,21.5,46.0
03-09-2017 22:52,car,SOUTH,EAST,21.5,67.2
03-09-2017 11:48,bus,SOUTH,NORTH,21.5,36.1
03-09-2017 08:08,car,EAST,WEST,21.5,87.7
03-09-2017 04:17,bus,WEST,EAST,21.5,41.7
03-09-2017 17:23,car,SOUTH,NORTH,21.5,53.1
03-09-2017 11:20,car,SOUTH,EAST,21.5,46.3
03-09-2017 06:12,car,WEST,SOUTH,21.5,77.6
03-09-2017 21:50,car,SOUTH,NORTH,21.5,70.9
03-09-2017 16:47,truck,SOUTH,EAST,21.5,64.9
03-09-2017 11:35,car,WEST,EAST,21.5,80.6
03-09-2017 11:26,car,SOUTH,NORTH,21.5,87.5
03-09-2017 21:23,car,NORTH,SOUTH,21.5,81.7
03-09-2017 00:25,car,SOUTH,WEST,21.5,93.5
03-09-2017 04:32,bus,NORTH,SOUTH,21.5,27.9
03-09-2017 18:36,car,SOUTH,WEST,21.5,60.1
03-09-2017 07:10,car,NORTH,SOUTH,21.5,51.3
03-09-2017 10:42,car,WEST,NORTH,21.5,72.2
03-09-2017 13:45,car,EAST,WEST,21.5,82.8
03-09-2017 13:53,truck,WEST,EAST,21.5,53.0
03-09-2017 10:22,car,WEST,EAST,21.5,79.7
03-09-2017 10:57,truck,NORTH,SOUTH,21.5,56.9
03-09-2017 10:34,car,EAST,WEST,21.5,61.0
03-09-2017 23:45,car,WEST,SOUTH,21.5,69.9
03-09-2017 16:46,truck,EAST,NORTH,21.5,49.4
03-09-2017 03:01,car,WEST,NORTH,21.5,64.9
03-09-2017 14:17,car,SOUTH,EAST,21.5,54.2
03-09-2017 17:28,car,NORTH,SOUTH,21.5,62.0
03-09-2017 03:50,car,SOUTH,EAST,21.5,75.3
03-09-2017 15:51,car,EAST,WEST,21.5,94.3
03-09-2017 22:45,car,NORTH,WEST,21.5,91.6
03-09-2017 08:53,truck,WEST,SOUTH,21.5,53.9
03-09-2017 16:51,car,NORTH,SOUTH,21.5,91.4
03-09-2017 14:28,car,EAST,WEST,21.5,89.6
03-09-2017 15:38,car,SOUTH,EAST,21.5,50.1
03-09-2017 17:31,car,EAST,SOUTH,21.5,53.2
03-09-2017 19:17,car,EAST,WEST,21.5,75.0
03-09-2017 14:24,car,NORTH,EAST,21.5,79.6
03-09-2017 05:14,car,SOUTH,NORTH,21.5,74.7
03-09-2017 10:13,car,NORTH,EAST,21.5,73.4
03-09-2017 15:16,car,EAST,WEST,21.5,83.1
03-09-2017 02:51,car,SOUTH,NORTH,21.5,83.7
03-09-2017 10:11,car,EAST,SOUTH,21.5,69.3
03-09-2017 19:47,car,SOUTH,WEST,21.5,74.4
03-09-2017 12:41,car,NORTH,EAST,21.5,77.1
03-09-2017 07:38,truck,SOUTH,EAST,21.5,53.8
03-09-2017 22:27,car,NORTH,WEST,21.5,91.7
03-09-2017 02:52,car,NORTH,WEST,21.5,64.5
03-09-2017 22:30,car,WEST,EAST,21.5,58.2
03-09-2017 08:59,car,WEST,EAST,21.5,94.3
03-09-2017 17:56,truck,SOUTH,NORTH,21.5,25.1
03-09-2017 02:09,car,NORTH,EAST,21.5,75.9
03-09-2017 08:34,car,SOUTH,EAST,21.5,82.6
03-09-2017 17:00,truck,NORTH,WEST,21.5,57.2
03-09-2017 15:56,car,NORTH,EAST,21.5,56.4
03-09-2017 19:30,car,WEST,SOUTH,21.5,92.6
03-09-2017 00:42,car,EAST,NORTH,21.5,73.9
03-09-2017 19:53,car,EAST,WEST,21.5,89.4
03-09-2017 20:32,car,EAST,WEST,21.5,84.4
03-09-2017 04:10,truck,EAST,NORTH,21.5,42.6
03-09-2017 10:37,car,WEST,SOUTH,21.5,46.4
03-09-2017 12:12,car,SOUTH,NORTH,21.5,71.2
03-09-2017 11:13,truck,SOUTH,WEST,21.5,45.7
03-09-2017 19:06,car,SOUTH,EAST,21.5,67.6
03-09-2017 09:25,car,NORTH,WEST,21.5,73.3
03-09-2017 03:58,car,EAST,WEST,21.5,88.4
03-09-2017 06:07,car,NORTH,SOUTH,21.5,89.4
03-09-2017 05:08,car,EAST,SOUTH,21.5,78.4
03-09-2017 19:26,car,WEST,NORTH,21.5,65.0
03-09-2017 07:46,car,EAST,NORTH,21.5,70.6
03-09-2017 00:16,car,WEST,SOUTH,21.5,87.0
03-09-2017 09:09,truck,SOUTH,WEST,21.5,51.0
03-09-2017 23:27,car,NORTH,SOUTH,21.5,61.1
03-09-2017 22:53,car,WEST,SOUTH,21.5,52.5
03-09-2017 22:17,car,SOUTH,EAST,21.5,73.4
03-09-2017 17:05,car,WEST,SOUTH,21.5,92.4
03-09-2017 22:37,car,WEST,SOUTH,21.5,93.3
03-09-2017 17:41,car,EAST,NORTH,21.5,94.5
03-09-2017 02:44,car,EAST,WEST,21.5,64.0
03-09-2017 11:57,car,SOUTH,EAST,21.5,47.1
03-09-2017 13:22,car,SOUTH,NORTH,21.5,61.7
03-09-2017 13:21,car,SOUTH,EAST,21.5,49.5
