Timestamp,Class,Entry,Exit,Distance_m,Speed_kmh
25-10-2017 04:58,car,WEST,NORTH,21.5,79.1
25-10-2017 20:23,car,WEST,EAST,21.5,76.7
25-10-2017 00:49,truck,WEST,SOUTH,21.5,35.4
25-10-2017 03:43,car,NORTH,SOUTH,21.5,62.4
25-10-2017 18:58,car,NORTH,WEST,21.5,88.5
25-10-2017 18:30,car,SOUTH,EAST,21.5,94.1
25-10-2017 07:34,car,NORTH,EAST,21.5,66.4
25-10-2017 15:58,car,SOUTH,EAST,21.5,53.7
25-10-2017 06:19,car,SOUTH,EAST,21.5,69.2
25-10-2017 05:54,truck,WEST,NORTH,21.5,31.9
25-10-2017 05:40,car,SOUTH,EAST,21.5,65.1
25-10-2017 01:22,truck,NORTH,EAST,21.5,45.9
25-10-2017 14:30,car,NORTH,WEST,21.5,57.2
25-10-2017 06:36,car,SOUTH,NORTH,21.5,85.3
25-10-2017 05:22,car,EAST,SOUTH,21.5,75.0
25-10-2017 12:58,car,NORTH,WEST,21.5,61.9
25-10-2017 00:41,car,EAST,NORTH,21.5,81.1
25-10-2017 16:07,car,NORTH,EAST,21.5,71.6
25-10-2017 16:09,truck,EAST,NORTH,21.5,56.6
25-10-2017 13:40,car,EAST,NORTH,21.5,69.7
25-10-2017 00:37,car,WEST,NORTH,21.5,91.6
25-10-2017 13:40,car,WEST,EAST,21.5,57.1
25-10-2017 11:33,car,NORTH,WEST,21.5,57.9
25-10-2017 14:12,car,SOUTH,NORTH,21.5,81.1
25-10-2017 07:50,truck,EAST,NORTH,21.5,61.4
25-10-2017 23:11,car,NORTH,SOUTH,21.5,50.5
25-10-2017 13:08,car,NORTH,EAST,21.5,93.3
25-10-2017 05:32,car,NORTH,SOUTH,21.5,71.7
25-10-2017 20:33,car,SOUTH,NORTH,21.5,80.1
25-10-2017 18:05,car,WEST,EAST,21.5,63.1
25-10-2017 07:30,car,WEST,NORTH,21.5,69.7
25-10-2017 01:27,car,EAST,SOUTH,21.5,59.2
25-10-2017 10:21,car,WEST,EAST,21.5,83.8
25-10-2017 15:35,car,NORTH,SOUTH,21.5,93.4
25-10-2017 05:27,car,EAST,NORTH,21.5,81.1
25-10-2017 23:01,car,NORTH,SOUTH,21.5,94.7
25-10-2017 04:51,car,NORTH,WEST,21.5,88.9
25-10-2017 16:19,car,EAST,NORTH,21.5,60.5
25-10-2017 15:46,car,SOUTH,WEST,21.5,65.8
25-10-2017 16:43,car,NORTH,SOUTH,21.5,76.9
25-10-2017 01:52,car,SOUTH,EAST,21.5,92.3
25-10-2017 20:16,car,WEST,EAST,21.5,83.7
25-10-2017 02:41,car,NORTH,EAST,21.5,85.8
25-10-2017 19:28,truck,NORTH,SOUTH,21.5,69.9
25-10-2017 21:34,car,WEST,NORTH,21.5,87.7
25-10-2017 16:40,car,WEST,SOUTH,21.5,73.9
25-10-2017 12:04,car,NORTH,SOUTH,21.5,64.1
25-10-2017 20:55,car,SOUTH,NORTH,21.5,88.3
25-10-2017 13:31,car,WEST,EAST,21.5,89.0
25-10-2017 14:52,truck,NORTH,WEST,21.5,62.8
25-10-2017 06:47,car,WEST,EAST,21.5,94.2
25-10-2017 23:10,bus,EAST,WEST,21.5,39.5
25-10-2017 10:18,car,WEST,SOUTH,21.5,74.7
25-10-2017 13:53,car,NORTH,SOUTH,21.5,64.4
25-10-2017 19:32,car,SOUTH,NORTH,21.5,69.0
25-10-2017 11:33,car,NORTH,SOUTH,21.5,65.1
25-10-2017 15:31,car,SOUTH,NORTH,21.5,54.5
25-10-2017 22:06,car,NORTH,EAST,21.5,87.7
25-10-2017 07:32,bus,EAST,WEST,21.5,20.7
25-10-2017 05:45,car,WEST,NORTH,21.5,55.7
25-10-2017 07:03,car,WEST,EAST,21.5,61.0
25-10-2017 17:44,car,WEST,SOUTH,21.5,66.0
25-10-2017 03:41,car,WEST,NORTH,21.5,62.4
25-10-2017 13:56,car,SOUTH,NORTH,21.5,82.8
25-10-2017 23:53,truck,SOUTH,EAST,21.5,34.9
25-10-2017 13:52,truck,NORTH,WEST,21.5,28.9
25-10-2017 16:26,bus,SOUTH,EAST,21.5,43.8
25-10-2017 08:20,car,NORTH,SOUTH,21.5,89.9
25-10-2017 22:25,car,WEST,SOUTH,21.5,92.6
25-10-2017 03:21,car,EAST,SOUTH,21.5,79.0
25-10-2017 17:16,car,EAST,NORTH,21.5,63.2
25-10-2017 20:38,car,SOUTH,WEST,21.5,53.8
25-10-2017 21:20,car,EAST,NORTH,21.5,55.3
25-10-2017 00:23,car,WEST,SOUTH,21.5,67.3
25-10-2017 15:55,bus,EAST,NORTH,21.5,47.3
25-10-2017 05:38,car,EAST,NORTH,21.5,57.4
25-10-2017 11:00,car,SOUTH,NORTH,21.5,82.0
25-10-2017 00:43,car,WEST,NORTH,21.5,88.2
25-10-2017 00:50,car,NORTH,WEST,21.5,81.4
25-10-2017 20:43,car,SOUTH,NORTH,21.5,87.9
25-10-2017 07:53,car,EAST,NORTH,21.5,59.5
25-10-2017 20:53,car,WEST,NORTH,21.5,74.3
25-10-2017 09:02,car,EAST,NORTH,21.5,80.3
25-10-2017 08:12,car,SOUTH,EAST,21.5,51.2
25-10-2017 04:48,car,EAST,NORTH,21.5,62.1
25-10-2017 18:33,car,EAST,WEST,21.5,87.0
25-10-2017 23:31,car,WEST,NORTH,21.5,63.8
25-10-2017 09:39,car,SOUTH,NORTH,21.5,54.8
25-10-2017 21:17,car,WEST,EAST,21.5,91.2
25-10-2017 01:33,car,EAST,SOUTH,21.5,50.2
25-10-2017 07:46,car,WEST,SOUTH,21.5,46.4
25-10-2017 08:20,car,NORTH,WEST,21.5,84.0
25-10-2017 08:02,car,WEST,SOUTH,21.5,45.6
25-10-2017 14:43,car,NORTH,SOUTH,21.5,68.4
25-10-2017 02:56,car,EAST,NORTH,21.5,80.4
25-10-2017 00:38,car,WEST,EAST,21.5,55.8
25-10-2017 18:19,car,NORTH,SOUTH,21.5,46.8
25-10-2017 15:50,truck,WEST,SOUTH,21.5,27.4
25-10-2017 23:51,car,WEST,SOUTH,21.5,93.3
25-10-2017 19:56,truck,SOUTH,WEST,21.5,53.5
25-10-2017 09:40,car,SOUTH,WEST,21.5,89.0
25-10-2017 20:53,car,SOUTH,NORTH,21.5,53.3
25-10-2017 23:30,car,WEST,SOUTH,21.5,51.4
25-10-2017 13:27,car,WEST,EAST,21.5,94.6
25-10-2017 18:55,truck,SOUTH,EAST,21.5,48.9
25-10-2017 21:51,car,NORTH,WEST,21.5,76.9
25-10-2017 14:35,car,EAST,NORTH,21.5,49.0
25-10-2017 13:18,car,SOUTH,EAST,21.5,47.0
25-10-2017 08:31,car,WEST,EAST,21.5,67.8
25-10-2017 17:50,car,SOUTH,NORTH,21.5,88.0
25-10-2017 08:30,car,SOUTH,NORTH,21.5,86.9
25-10-2017 10:26,car,EAST,SOUTH,21.5,49.3
25-10-2017 17:57,car,SOUTH,EAST,21.5,76.8
25-10-2017 18:42,car,SOUTH,WEST,21.5,82.0
25-10-2017 09:41,car,SOUTH,WEST,21.5,56.6
25-10-2017 10:08,car,EAST,SOUTH,21.5,57.2
25-10-2017 13:02,car,EAST,NORTH,21.5,76.6
25-10-2017 21:18,car,NORTH,EAST,21.5,82.1
25-10-2017 07:19,car,WEST,SOUTH,21.5,65.9
25-10-2017 15:20,car,WEST,SOUTH,21.5,88.9
25-10-2017 10:04,car,SOUTH,EAST,21.5,62.9
25-10-2017 05:38,car,EAST,WEST,21.5,71.1
25-10-2017 08:25,truck,NORTH,EAST,21.5,66.1
25-10-2017 12:28,truck,NORTH,WEST,21.5,40.7
25-10-2017 19:15,car,WEST,SOUTH,21.5,63.8
25-10-2017 01:03,car,SOUTH,WEST,21.5,77.6
25-10-2017 16:06,car,WEST,SOUTH,21.5,57.0
25-10-2017 01:53,car,SOUTH,NORTH,21.5,45.1
25-10-2017 18:57,car,EAST,WEST,21.5,69.0
25-10-2017 11:02,car,SOUTH,EAST,21.5,85.8
25-10-2017 03:05,car,WEST,SOUTH,21.5,59.4
25-10-2017 11:44,car,NORTH,EAST,21.5,67.4
25-10-2017 05:33,bus,NORTH,WEST,21.5,53.4
25-10-2017 17:39,truck,EAST,NORTH,21.5,41.4
25-10-2017 08:36,car,WEST,NORTH,21.5,49.2
25-10-2017 04:19,car,EAST,WEST,21.5,54.1
25-10-2017 06:44,car,SOUTH,EAST,21.5,61.3
25-10-2017 13:21,car,EAST,NORTH,21.5,88.3
25-10-2017 18:39,car,NORTH,SOUTH,21.5,67.8
25-10-2017 14:59,car,NORTH,WEST,21.5,74.6
25-10-2017 00:33,car,NORTH,SOUTH,21.5,89.7
25-10-2017 09:19,car,NORTH,WEST,21.5,60.0
25-10-2017 09:23,car,EAST,NORTH,21.5,87.6
25-10-2017 16:29,truck,SOUTH,EAST,21.5,51.0
25-10-2017 12:22,car,EAST,SOUTH,21.5,55.6
25-10-2017 06:18,car,SOUTH,WEST,21.5,45.9
25-10-2017 16:12,car,EAST,NORTH,21.5,91.9
25-10-2017 19:17,bus,SOUTH,WEST,21.5,47.0
25-10-2017 23:45,car,SOUTH,WEST,21.5,65.9
25-10-2017 11:00,car,WEST,SOUTH,21.5,46.4
25-10-2017 11:08,car,WEST,EAST,21.5,90.4
25-10-2017 11:34,truck,SOUTH,EAST,21.5,68.2
25-10-2017 08:31,truck,WEST,EAST,21.5,63.5
25-10-2017 10:37,car,WEST,EAST,21.5,61.9
25-10-2017 19:25,car,NORTH,WEST,21.5,87.1
25-10-2017 10:54,car,WEST,NORTH,21.5,48.5
25-10-2017 06:28,car,WEST,SOUTH,21.5,91.7
25-10-2017 13:25,car,NORTH,WEST,21.5,74.7
25-10-2017 08:45,car,EAST,SOUTH,21.5,90.5
25-10-2017 15:04,car,NORTH,EAST,21.5,91.5
25-10-2017 19:56,car,EAST,SOUTH,21.5,64.8
25-10-2017 15:28,car,EAST,WEST,21.5,89.4
25-10-2017 19:38,car,EAST,WEST,21.5,91.6
25-10-2017 09:38,car,EAST,NORTH,21.5,94.2
25-10-2017 14:17,car,EAST,NORTH,21.5,66.2
25-10-2017 12:19,car,SOUTH,EAST,21.5,80.8
25-10-2017 13:31,car,NORTH,WEST,21.5,80.8
25-10-2017 13:04,truck,SOUTH,WEST,21.5,40.7
25-10-2017 05:25,car,SOUTH,WEST,21.5,77.3
25-10-2017 15:02,truck,NORTH,WEST,21.5,27.1
25-10-2017 07:35,car,SOUTH,WEST,21.5,94.8
25-10-2017 20:29,car,EAST,WEST,21.5,93.8
25-10-2017 11:47,car,NORTH,SOUTH,21.5,49.6
25-10-2017 05:11,car,SOUTH,EAST,21.5,47.7
25-10-2017 18:29,car,EAST,SOUTH,21.5,86.8
25-10-2017 20:04,car,WEST,NORTH,21.5,88.6
25-10-2017 09:15,car,SOUTH,NORTH,21.5,51.2
25-10-2017 13:15,car,EAST,NORTH,21.5,55.6
25-10-2017 23:26,car,SOUTH,EAST,21.5,88.9
25-10-2017 03:01,truck,EAST,WEST,21.5,32.7
25-10-2017 19:24,car,EAST,WEST,21.5,81.8
25-10-2017 01:39,car,NORTH,WEST,21.5,78.2
25-10-2017 18:16,car,EAST,WEST,21.5,73.4
25-10-2017 04:09,car,EAST,SOUTH,21.5,58.7
25-10-2017 01:37,car,NORTH,SOUTH,21.5,51.2
25-10-2017 18:59,car,WEST,SOUTH,21.5,47.1
25-10-2017 02:23,car,SOUTH,NORTH,21.5,83.5
25-10-2017 22:13,car,WEST,EAST,21.5,65.2
25-10-2017 10:36,car,WEST,SOUTH,21.5,52.9
25-10-2017 23:16,car,WEST,NORTH,21.5,89.8
25-10-2017 21:32,car,WEST,SOUTH,21.5,70.2
25-10-2017 18:25,car,EAST,SOUTH,21.5,69.1
25-10-2017 07:36,truck,NORTH,WEST,21.5,39.5
25-10-2017 14:46,car,EAST,WEST,21.5,59.3
25-10-2017 12:42,car,SOUTH,EAST,21.5,71.7
25-10-2017 20:15,car,NORTH,WEST,21.5,49.1
25-10-2017 09:03,car,WEST,SOUTH,21.5,70.8
25-10-2017 20:11,car,WEST,NORTH,21.5,71.0
25-10-2017 03:52,bus,NORTH,SOUTH,21.5,29.4
25-10-2017 03:53,car,WEST,SOUTH,21.5,82.0
25-10-2017 08:14,truck,SOUTH,NORTH,21.5,42.6
25-10-2017 15:24,car,EAST,NORTH,21.5,55.5
25-10-2017 14:35,car,EAST,WEST,21.5,75.4
25-10-2017 14:16,car,WEST,NORTH,21.5,61.5
25-10-2017 14:19,car,EAST,NORTH,21.5,83.4
25-10-2017 05:33,car,SOUTH,WEST,21.5,85.0
25-10-2017 14:01,car,EAST,SOUTH,21.5,94.9
25-10-2017 05:56,car,EAST,SOUTH,21.5,70.5
25-10-2017 08:57,car,NORTH,EAST,21.5,49.2
25-10-2017 09:56,car,NORTH,EAST,21.5,77.2
25-10-2017 03:37,car,EAST,SOUTH,21.5,77.0
25-10-2017 01:03,car,WEST,SOUTH,21.5,89.2
25-10-2017 19:49,car,SOUTH,EAST,21.5,53.5
25-10-2017 04:08,car,NORTH,WEST,21.5,49.7
25-10-2017 22:38,car,WEST,SOUTH,21.5,91.7
25-10-2017 09:14,car,NORTH,EAST,21.5,72.9
25-10-2017 15:44,car,NORTH,EAST,21.5,63.5
25-10-2017 13:31,car,WEST,SOUTH,21.5,67.7
25-10-2017 00:27,car,NORTH,EAST,21.5,79.0
25-10-2017 19:04,car,SOUTH,EAST,21.5,76.4
25-10-2017 20:20,car,WEST,SOUTH,21.5,94.8
25-10-2017 06:44,bus,SOUTH,WEST,21.5,46.3
25-10-2017 20:26,car,SOUTH,WEST,21.5,76.8
25-10-2017 23:09,car,NORTH,SOUTH,21.5,88.7
25-10-2017 21:33,truck,NORTH,SOUTH,21.5,40.2
25-10-2017 12:40,car,NORTH,WEST,21.5,71.5
25-10-2017 15:41,car,SOUTH,WEST,21.5,70.7
25-10-2017 00:18,car,EAST,WEST,21.5,56.4
25-10-2017 04:02,car,SOUTH,WEST,21.5,71.7
25-10-2017 03:41,car,WEST,NORTH,21.5,45.1
25-10-2017 02:03,truck,NORTH,WEST,21.5,42.5
25-10-2017 00:31,car,SOUTH,NORTH,21.5,54.1
25-10-2017 07:59,car,NORTH,EAST,21.5,70.4
25-10-2017 11:02,car,NORTH,SOUTH,21.5,86.4
25-10-2017 17:02,car,EAST,SOUTH,21.5,66.4
25-10-2017 07:06,truck,SOUTH,NORTH,21.5,54.8
25-10-2017 07:17,car,EAST,WEST,21.5,62.6
25-10-2017 03:28,car,NORTH,EAST,21.5,70.6
25-10-2017 21:47,car,WEST,SOUTH,21.5,47.6
25-10-2017 09:49,truck,SOUTH,WEST,21.5,59.6
25-10-2017 13:54,car,NORTH,SOUTH,21.5,56.3
25-10-2017 14:36,car,EAST,WEST,21.5,70.8
25-10-2017 16:05,car,EAST,SOUTH,21.5,51.5
25-10-2017 20:49,car,SOUTH,EAST,21.5,80.2
25-10-2017 18:33,car,SOUTH,EAST,21.5,72.5
25-10-2017 22:22,car,EAST,NORTH,21.5,71.5
25-10-2017 12:28,car,EAST,SOUTH,21.5,64.6
25-10-2017 06:11,car,EAST,SOUTH,21.5,63.5
25-10-2017 10:41,car,SOUTH,EAST,21.5,56.6
25-10-2017 01:39,car,NORTH,SOUTH,21.5,73.2
25-10-2017 14:07,car,NORTH,EAST,21.5,46.5
25-10-2017 08:30,truck,SOUTH,WEST,21.5,40.9
25-10-2017 09:12,bus,WEST,SOUTH,21.5,49.0
25-10-2017 03:30,car,WEST,NORTH,21.5,54.0
25-10-2017 14:05,car,SOUTH,EAST,21.5,51.9
25-10-2017 12:44,car,SOUTH,WEST,21.5,84.1
